Player,Salary,Team,Year
Jay Williams,"$3,451,920",CHI,2003
Marcus Fizer,"$2,946,240",CHI,2003
Eddy Curry,"$2,879,280",CHI,2003
Jamal Crawford,"$2,026,680",CHI,2003
Greg Anthony,"$1,500,000",CHI,2003
Corie Blount,"$1,400,000",CHI,2003
Fred Hoiberg,"$1,400,000",CHI,2003
Dalibor Bagaric,"$830,947",CHI,2003
Rick Brunson,"$699,935",CHI,2003
Erick Barkley,"$682,500",CHI,2003
Trenton Hassell,"$512,435",CHI,2003
Lonny Baxter,"$349,458",CHI,2003
Roger Mason,"$349,458",CHI,2003
Totals,"$44,531,095",CHI,2003
Antonio Davis,"$12,925,000",CHI,2004
Eddie Robinson,"$6,204,000",CHI,2004
Jerome Williams,"$5,987,500",CHI,2004
Scottie Pippen,"$4,917,000",CHI,2004
Tyson Chandler,"$3,804,360",CHI,2004
Marcus Fizer,"$3,726,994",CHI,2004
Jay Williams,"$3,710,880",CHI,2004
Eddy Curry,"$3,080,160",CHI,2004
Jamal Crawford,"$2,577,937",CHI,2004
Kirk Hinrich,"$2,185,920",CHI,2004
Corie Blount,"$1,680,000",CHI,2004
Dalibor Bagaric,"$1,599,076",CHI,2004
Kendall Gill,"$1,070,000",CHI,2004
Chris Jefferies,"$840,360",CHI,2004
Rick Brunson,"$813,679",CHI,2004
Linton Johnson,"$366,931",CHI,2004
Totals,"$55,489,797",CHI,2004
Antonio Davis,"$12,925,000",CHI,2005
Scottie Pippen,"$5,408,700",CHI,2005
Eddie Robinson,"$5,055,556",CHI,2005
Tyson Chandler,"$4,801,102",CHI,2005
Eddy Curry,"$3,896,402",CHI,2005
Ben Gordon,"$3,358,320",CHI,2005
Othella Harrington,"$3,150,000",CHI,2005
Eric Piatkowski,"$2,750,000",CHI,2005
Andres Nocioni,"$2,525,000",CHI,2005
Kirk Hinrich,"$2,349,840",CHI,2005
Luol Deng,"$2,273,400",CHI,2005
Cezary Trybanski,"$1,700,000",CHI,2005
Jay Williams,"$1,550,551",CHI,2005
Frank Williams,"$957,480",CHI,2005
Chris Jefferies,"$899,040",CHI,2005
Adrian Griffin,"$870,046",CHI,2005
Mike Wilks,"$720,046",CHI,2005
Jannero Pargo,"$695,046",CHI,2005
Tommy Smith,"$620,046",CHI,2005
Chris Duhon,"$385,277",CHI,2005
Jared Reiner,"$385,277",CHI,2005
Totals,"$57,276,129",CHI,2005
Tim Thomas,"$13,975,000",CHI,2006
Tyson Chandler,"$9,000,000",CHI,2006
Eddie Robinson,"$5,444,444",CHI,2006
Ben Gordon,"$3,610,200",CHI,2006
Othella Harrington,"$3,500,000",CHI,2006
Eric Piatkowski,"$3,000,000",CHI,2006
Chris Duhon,"$2,800,000",CHI,2006
Andres Nocioni,"$2,775,000",CHI,2006
Kirk Hinrich,"$2,513,880",CHI,2006
Luol Deng,"$2,443,920",CHI,2006
Darius Songaila,"$2,200,000",CHI,2006
Mike Sweetney,"$2,116,920",CHI,2006
Malik Allen,"$1,670,000",CHI,2006
Jannero Pargo,"$895,248",CHI,2006
Jermaine Jackson,"$771,123",CHI,2006
Eddie Basden,"$398,762",CHI,2006
Randy Holcomb,"$52,033",CHI,2006
Totals,"$57,166,530",CHI,2006
Ben Wallace,"$16,000,000",CHI,2007
PJ Brown,"$8,560,000",CHI,2007
Andres Nocioni,"$3,950,000",CHI,2007
Ben Gordon,"$3,862,080",CHI,2007
Tyrus Thomas,"$3,260,760",CHI,2007
Kirk Hinrich,"$3,192,628",CHI,2007
Chris Duhon,"$3,024,000",CHI,2007
Mike Sweetney,"$2,696,956",CHI,2007
Luol Deng,"$2,614,440",CHI,2007
Malik Allen,"$1,803,600",CHI,2007
Thabo Sefolosha,"$1,679,280",CHI,2007
Adrian Griffin,"$1,475,000",CHI,2007
Viktor Khryapa,"$1,172,400",CHI,2007
Andre Barrett,"$744,551",CHI,2007
Martynas Andriuskevicius,"$664,209",CHI,2007
Luke Schenscher,"$55,000",CHI,2007
Totals,"$54,754,904",CHI,2007
Larry Hughes,"$12,000,084",CHI,2008
Kirk Hinrich,"$11,250,000",CHI,2008
Andres Nocioni,"$8,500,000",CHI,2008
Drew Gooden,"$6,453,416",CHI,2008
Ben Gordon,"$4,881,669",CHI,2008
Tyrus Thomas,"$3,505,320",CHI,2008
Luol Deng,"$3,320,339",CHI,2008
Chris Duhon,"$3,248,000",CHI,2008
Joakim Noah,"$2,135,400",CHI,2008
Viktor Khryapa,"$1,928,598",CHI,2008
Thabo Sefolosha,"$1,805,160",CHI,2008
Cedric Simmons,"$1,629,120",CHI,2008
Shannon Brown,"$1,044,120",CHI,2008
Aaron Gray,"$427,163",CHI,2008
Demetris Nichols,"$427,163",CHI,2008
JamesOn Curry,"$427,163",CHI,2008
Thomas Gardner,"$101,451",CHI,2008
Totals,"$63,084,166",CHI,2008
Brad Miller,"$11,375,000",CHI,2009
Kirk Hinrich,"$10,000,000",CHI,2009
Luol Deng,"$9,385,000",CHI,2009
Ben Gordon,"$6,404,750",CHI,2009
Jerome James,"$6,200,000",CHI,2009
Tim Thomas,"$6,049,400",CHI,2009
John Salmons,"$5,104,000",CHI,2009
Derrick Rose,"$4,822,800",CHI,2009
Tyrus Thomas,"$3,749,880",CHI,2009
Joakim Noah,"$2,295,480",CHI,2009
Lindsey Hunter,"$1,143,473",CHI,2009
Anthony Roberson,"$797,581",CHI,2009
Aaron Gray,"$711,517",CHI,2009
Demetris Nichols,"$87,893",CHI,2009
Totals,"$68,126,774",CHI,2009
Brad Miller,"$12,250,000",CHI,2010
Luol Deng,"$10,370,425",CHI,2010
Kirk Hinrich,"$9,500,000",CHI,2010
Jerome James,"$6,600,000",CHI,2010
Tim Thomas,"$6,466,600",CHI,2010
Derrick Rose,"$5,184,480",CHI,2010
Hakim Warrick,"$3,000,000",CHI,2010
Joe Alexander,"$2,583,360",CHI,2010
Joakim Noah,"$2,455,680",CHI,2010
Acie Law,"$2,216,160",CHI,2010
Jannero Pargo,"$2,000,000",CHI,2010
Ronald Murray,"$1,990,000",CHI,2010
James Johnson,"$1,594,080",CHI,2010
Lindsey Hunter,"$1,306,455",CHI,2010
Devin Brown,"$1,100,000",CHI,2010
Taj Gibson,"$1,039,800",CHI,2010
Chris Richard,"$43,319",CHI,2010
Totals,"$69,700,359",CHI,2010
Carlos Boozer,"$14,400,000",CHI,2011
Luol Deng,"$11,345,000",CHI,2011
Derrick Rose,"$5,546,160",CHI,2011
Kyle Korver,"$5,000,000",CHI,2011
Ronnie Brewer,"$4,790,000",CHI,2011
Joakim Noah,"$3,128,536",CHI,2011
CJ Watson,"$3,100,000",CHI,2011
Omer Asik,"$1,721,000",CHI,2011
Keith Bogans,"$1,600,000",CHI,2011
Kurt Thomas,"$1,352,181",CHI,2011
Brian Scalabrine,"$1,229,255",CHI,2011
Taj Gibson,"$1,117,680",CHI,2011
John Lucas,"$208,264",CHI,2011
Totals,"$54,538,076",CHI,2011
Carlos Boozer,"$13,500,000",CHI,2012
Luol Deng,"$12,325,000",CHI,2012
Joakim Noah,"$12,000,000",CHI,2012
Derrick Rose,"$6,993,708",CHI,2012
Richard Hamilton,"$5,000,000",CHI,2012
Kyle Korver,"$5,000,000",CHI,2012
Ronnie Brewer,"$4,710,000",CHI,2012
CJ Watson,"$3,400,000",CHI,2012
Omer Asik,"$1,857,500",CHI,2012
Brian Scalabrine,"$1,352,181",CHI,2012
Taj Gibson,"$1,195,680",CHI,2012
Jimmy Butler,"$1,020,960",CHI,2012
John Lucas,"$915,852",CHI,2012
Mike James,"$277,566",CHI,2012
Totals,"$69,548,447",CHI,2012
Derrick Rose,"$16,402,500",CHI,2013
Carlos Boozer,"$15,000,000",CHI,2013
Luol Deng,"$13,326,700",CHI,2013
Joakim Noah,"$11,050,000",CHI,2013
Richard Hamilton,"$5,000,000",CHI,2013
Kirk Hinrich,"$3,941,000",CHI,2013
Taj Gibson,"$2,155,811",CHI,2013
Marco Belinelli,"$1,957,000",CHI,2013
Nazr Mohammed,"$1,352,181",CHI,2013
Vladimir Radmanovic,"$1,352,181",CHI,2013
Nate Robinson,"$1,146,337",CHI,2013
Jimmy Butler,"$1,097,520",CHI,2013
Daequan Cook,"$512,633",CHI,2013
Malcolm Thomas,"$134,505",CHI,2013
Louis Amundson,"$62,912",CHI,2013
Totals,"$74,491,280",CHI,2013
Derrick Rose,"$17,632,688",CHI,2014
Carlos Boozer,"$15,300,000",CHI,2014
Joakim Noah,"$11,600,000",CHI,2014
Taj Gibson,"$7,550,000",CHI,2014
Andrew Bynum,"$6,000,000",CHI,2014
Kirk Hinrich,"$4,059,000",CHI,2014
Mike Dunleavy,"$3,000,000",CHI,2014
Tony Snell,"$1,409,040",CHI,2014
Nazr Mohammed,"$1,399,507",CHI,2014
Jimmy Butler,"$1,174,080",CHI,2014
Richard Hamilton,"$1,000,000",CHI,2014
Mike James,"$889,097",CHI,2014
Tornike Shengelia,"$788,872",CHI,2014
DJ Augustin,"$592,279",CHI,2014
Erik Murphy,"$455,580",CHI,2014
Jimmer Fredette,"$239,279",CHI,2014
Cartier Martin,"$120,873",CHI,2014
Ronnie Brewer,"$69,791",CHI,2014
Jarvis Varnado,"$46,404",CHI,2014
Greg Smith,"$10,403",CHI,2014
Totals,"$73,336,893",CHI,2014
Derrick Rose,"$18,862,876",CHI,2015
Carlos Boozer,"$13,550,000",CHI,2015
Joakim Noah,"$12,700,000",CHI,2015
Taj Gibson,"$8,000,000",CHI,2015
Pau Gasol,"$7,128,000",CHI,2015
Nikola Mirotic,"$5,305,000",CHI,2015
Mike Dunleavy,"$3,000,000",CHI,2015
Kirk Hinrich,"$2,730,000",CHI,2015
Doug McDermott,"$2,277,960",CHI,2015
Jimmy Butler,"$2,119,214",CHI,2015
Tony Snell,"$1,472,400",CHI,2015
Nazr Mohammed,"$1,448,490",CHI,2015
E'Twaun Moore,"$948,163",CHI,2015
Aaron Brooks,"$915,243",CHI,2015
Cameron Bairstow,"$507,336",CHI,2015
Totals,"$67,414,682",CHI,2015
Derrick Rose,"$20,093,064",CHI,2016
Jimmy Butler,"$16,407,500",CHI,2016
Joakim Noah,"$13,400,000",CHI,2016
Taj Gibson,"$8,500,000",CHI,2016
Pau Gasol,"$7,448,760",CHI,2016
Nikola Mirotic,"$5,543,725",CHI,2016
Mike Dunleavy,"$4,837,500",CHI,2016
Doug McDermott,"$2,380,440",CHI,2016
Aaron Brooks,"$2,250,000",CHI,2016
Tony Snell,"$1,535,880",CHI,2016
Bobby Portis,"$1,344,120",CHI,2016
E'Twaun Moore,"$1,015,421",CHI,2016
Justin Holiday,"$947,276",CHI,2016
Cameron Bairstow,"$845,059",CHI,2016
Cristiano Felicio,"$525,093",CHI,2016
Totals,"$87,073,838",CHI,2016
Dwyane Wade,"$23,200,000",CHI,2017
Jimmy Butler,"$17,552,209",CHI,2017
Rajon Rondo,"$14,000,000",CHI,2017
Robin Lopez,"$13,219,250",CHI,2017
Nikola Mirotic,"$5,782,450",CHI,2017
Anthony Morrow,"$3,488,000",CHI,2017
Michael Carter-Williams,"$3,183,526",CHI,2017
Cameron Payne,"$2,112,480",CHI,2017
Denzel Valentine,"$2,092,200",CHI,2017
Joffrey Lauvergne,"$1,709,719",CHI,2017
Jerian Grant,"$1,643,040",CHI,2017
Bobby Portis,"$1,404,600",CHI,2017
Isaiah Canaan,"$1,015,696",CHI,2017
Cristiano Felicio,"$874,636",CHI,2017
Paul Zipser,"$750,000",CHI,2017
RJ Hunter,"$425,000",CHI,2017
Thomas Walkup,"$69,500",CHI,2017
Totals,"$92,522,306",CHI,2017
Dwyane Wade,"$15,550,000",CHI,2018
Robin Lopez,"$13,788,500",CHI,2018
Omer Asik,"$10,595,505",CHI,2018
Cristiano Felicio,"$7,843,500",CHI,2018
Justin Holiday,"$4,500,000",CHI,2018
Kris Dunn,"$4,046,760",CHI,2018
Noah Vonleh,"$4,031,018",CHI,2018
Quincy Pondexter,"$3,853,931",CHI,2018
Lauri Markkanen,"$3,821,640",CHI,2018
Zach LaVine,"$3,202,217",CHI,2018
Rajon Rondo,"$3,000,000",CHI,2018
Cameron Payne,"$2,203,440",CHI,2018
Denzel Valentine,"$2,186,400",CHI,2018
Sean Kilpatrick,"$2,163,006",CHI,2018
Jerian Grant,"$1,713,840",CHI,2018
Bobby Portis,"$1,516,320",CHI,2018
Tony Allen,"$1,471,382",CHI,2018
Willie Reed,"$1,471,382",CHI,2018
Paul Zipser,"$1,312,611",CHI,2018
David Nwaba,"$1,312,611",CHI,2018
Kay Felder,"$474,616",CHI,2018
Jaylen Johnson,"$87,551",CHI,2018
Jarell Eddie,"$83,128",CHI,2018
CJ Fair,"$82,943",CHI,2018
Antonio Blakeney,"$77,250",CHI,2018
Ryan Arcidiacono,"$77,250",CHI,2018
Totals,"$90,466,801",CHI,2018
Otto Porter,"$26,011,913",CHI,2019
Zach LaVine,"$19,500,000",CHI,2019
Robin Lopez,"$14,357,750",CHI,2019
Omer Asik,"$11,286,516",CHI,2019
Cristiano Felicio,"$8,470,980",CHI,2019
Lauri Markkanen,"$4,536,120",CHI,2019
Wendell Carter,"$4,446,840",CHI,2019
Kris Dunn,"$4,221,000",CHI,2019
Cameron Payne,"$3,263,294",CHI,2019
Carmelo Anthony,"$2,393,887",CHI,2019
Denzel Valentine,"$2,280,600",CHI,2019
Chandler Hutchison,"$1,991,520",CHI,2019
Timothe Luwawu,"$1,880,268",CHI,2019
MarShon Brooks,"$1,656,092",CHI,2019
Wayne Selden,"$1,544,951",CHI,2019
Antonio Blakeney,"$1,349,383",CHI,2019
Ryan Arcidiacono,"$1,349,383",CHI,2019
Shaquille Harrison,"$1,275,531",CHI,2019
Michael Carter-Williams,"$365,966",CHI,2019
Walter Lemon Jr,"$99,000",CHI,2019
JaKarr Sampson,"$85,457",CHI,2019
Rawle Alkins,"$77,250",CHI,2019
Tyler Ulis,"$77,250",CHI,2019
Brandon Sampson,"$77,250",CHI,2019
Totals,"$112,598,201",CHI,2019
Otto Porter,"$27,250,576",CHI,2020
Zach LaVine,"$19,500,000",CHI,2020
Thaddeus Young,"$12,900,000",CHI,2020
Tomas Satoransky,"$10,000,000",CHI,2020
Cristiano Felicio,"$8,156,500",CHI,2020
Kris Dunn,"$5,348,007",CHI,2020
Coby White,"$5,307,120",CHI,2020
Lauri Markkanen,"$5,300,400",CHI,2020
Wendell Carter,"$5,201,400",CHI,2020
Denzel Valentine,"$3,377,568",CHI,2020
Ryan Arcidiacono,"$3,000,000",CHI,2020
Chandler Hutchison,"$2,332,320",CHI,2020
Luke Kornet,"$2,250,000",CHI,2020
Shaquille Harrison,"$1,620,564",CHI,2020
Daniel Gafford,"$898,310",CHI,2020
Max Strus,"$79,568",CHI,2020
Adam Mokoka,"$79,568",CHI,2020
Totals,"$112,601,901",CHI,2020
Nikola Vucevic,"$26,000,000",CHI,2021
Zach LaVine,"$19,500,000",CHI,2021
Thaddeus Young,"$13,545,000",CHI,2021
Tomas Satoransky,"$10,000,000",CHI,2021
Al-Farouq Aminu,"$9,720,900",CHI,2021
Cristiano Felicio,"$7,529,020",CHI,2021
Patrick Williams,"$7,068,360",CHI,2021
Lauri Markkanen,"$6,731,508",CHI,2021
Coby White,"$5,572,680",CHI,2021
Daniel Theis,"$5,000,000",CHI,2021
Garrett Temple,"$4,767,000",CHI,2021
Denzel Valentine,"$4,642,800",CHI,2021
Troy Brown,"$3,372,840",CHI,2021
Ryan Arcidiacono,"$3,000,000",CHI,2021
Javonte Green,"$1,517,981",CHI,2021
Devon Dotson,"$449,115",CHI,2021
Adam Mokoka,"$449,115",CHI,2021
Noah Vonleh,"$97,261",CHI,2021
Totals,"$128,963,580",CHI,2021
DeMar DeRozan,"$26,000,000",CHI,2022
Nikola Vucevic,"$24,000,000",CHI,2022
Zach LaVine,"$19,500,000",CHI,2022
Lonzo Ball,"$18,604,651",CHI,2022
Derrick Jones,"$9,720,900",CHI,2022
Alex Caruso,"$8,600,000",CHI,2022
Patrick Williams,"$7,422,000",CHI,2022
Coby White,"$5,837,760",CHI,2022
Troy Brown,"$5,170,564",CHI,2022
Tony Bradley,"$1,789,256",CHI,2022
Matt Thomas,"$1,669,178",CHI,2022
Javonte Green,"$1,669,178",CHI,2022
Alfonzo McKinnie,"$1,090,007",CHI,2022
Tristan Thompson,"$1,000,000",CHI,2022
Ayo Dosunmu,"$925,258",CHI,2022
Marko Simonovic,"$925,258",CHI,2022
Alize Johnson,"$705,600",CHI,2022
Tyler Cook,"$462,629",CHI,2022
Malcolm Hill,"$271,197",CHI,2022
Devon Dotson,"$239,291",CHI,2022
Ersan Ilyasova,"$151,821",CHI,2022
Stanley Johnson,"$120,083",CHI,2022
Mac McClung,"$106,352",CHI,2022
Jordan Bell,"$102,831",CHI,2022
Totals,"$136,083,814",CHI,2022
Zach LaVine,"$37,096,500",CHI,2023
DeMar DeRozan,"$27,300,000",CHI,2023
Nikola Vucevic,"$22,000,000",CHI,2023
Lonzo Ball,"$19,534,884",CHI,2023
Alex Caruso,"$9,030,000",CHI,2023
Patrick Williams,"$7,775,400",CHI,2023
Coby White,"$7,413,955",CHI,2023
Derrick Jones,"$3,200,000",CHI,2023
Andre Drummond,"$3,200,000",CHI,2023
Dalen Terry,"$3,191,400",CHI,2023
Goran Dragic,"$2,905,851",CHI,2023
Tony Bradley,"$2,036,318",CHI,2023
Javonte Green,"$1,815,677",CHI,2023
Marko Simonovic,"$1,563,518",CHI,2023
Ayo Dosunmu,"$1,563,518",CHI,2023
Patrick Beverley,"$801,614",CHI,2023
Carlik Jones,"$612,162",CHI,2023
Malcolm Hill,"$508,891",CHI,2023
Kostas Antetokounmpo,"$172,555",CHI,2023
Terry Taylor,"$140,384",CHI,2023
Justin Lewis,"$102,363",CHI,2023
Totals,"$151,964,990",CHI,2023
Zach LaVine,"$40,064,220",CHI,2024
DeMar DeRozan,"$28,600,000",CHI,2024
Lonzo Ball,"$20,465,117",CHI,2024
Nikola Vucevic,"$18,518,519",CHI,2024
Coby White,"$11,111,111",CHI,2024
Patrick Williams,"$9,835,881",CHI,2024
Alex Caruso,"$9,460,000",CHI,2024
Ayo Dosunmu,"$6,481,482",CHI,2024
Jevon Carter,"$6,190,476",CHI,2024
Andre Drummond,"$3,360,000",CHI,2024
Dalen Terry,"$3,350,760",CHI,2024
Torrey Craig,"$2,528,233",CHI,2024
Terry Taylor,"$2,019,706",CHI,2024
Julian Phillips,"$1,600,000",CHI,2024
Adama Sanogo,"$559,782",CHI,2024
Onuralp Bitim,"$500,000",CHI,2024
Henri Drell,"$389,274",CHI,2024
Javonte Green,"$261,293",CHI,2024
Justin Lewis,"$173,725",CHI,2024
Andrew Funk,"$160,857",CHI,2024
Totals,"$165,630,436",CHI,2024
Hot Rod Williams,"$3,785,000",CLE,1991
Danny Ferry,"$2,640,000",CLE,1991
Mark Price,"$1,400,000",CLE,1991
Brad Daugherty,"$1,320,000",CLE,1991
Larry Nance,"$1,260,000",CLE,1991
Craig Ehlo,"$925,000",CLE,1991
Chucky Brown,"$630,000",CLE,1991
Steve Kerr,"$548,000",CLE,1991
Derrick Chievous,"$525,000",CLE,1991
Winston Bennett,"$525,000",CLE,1991
John Morton,"$350,000",CLE,1991
Milos Babic,"$200,000",CLE,1991
Gerald Paddio,"$120,000",CLE,1991
Darnell Valentine,"$100,000",CLE,1991
Henry James,"$75,000",CLE,1991
Totals,"$14,403,000",CLE,1991
Hot Rod Williams,"$3,786,000",CLE,1992
Danny Ferry,"$2,843,000",CLE,1992
Brad Daugherty,"$2,245,000",CLE,1992
Mark Price,"$1,520,000",CLE,1992
Larry Nance,"$1,363,000",CLE,1992
Craig Ehlo,"$925,000",CLE,1992
John Battle,"$700,000",CLE,1992
Chucky Brown,"$640,000",CLE,1992
Steve Kerr,"$553,000",CLE,1992
Terrell Brandon,"$525,000",CLE,1992
Winston Bennett,"$525,000",CLE,1992
Henry James,"$477,000",CLE,1992
John Morton,"$450,000",CLE,1992
Jimmy Oliver,"$200,000",CLE,1992
Darnell Valentine,"$130,000",CLE,1992
Totals,"$16,882,000",CLE,1992
Hot Rod Williams,"$3,786,000",CLE,1993
Danny Ferry,"$3,143,000",CLE,1993
Brad Daugherty,"$2,923,000",CLE,1993
Larry Nance,"$2,775,000",CLE,1993
Mark Price,"$1,690,000",CLE,1993
Mike Sanders,"$1,100,000",CLE,1993
Craig Ehlo,"$1,075,000",CLE,1993
John Battle,"$910,000",CLE,1993
Terrell Brandon,"$682,000",CLE,1993
Gerald Wilkins,"$500,000",CLE,1993
Henry James,"$477,000",CLE,1993
Bobby Phills,"$250,000",CLE,1993
Jerome Lane,"$225,000",CLE,1993
Jay Guidinger,"$140,000",CLE,1993
Totals,"$19,676,000",CLE,1993
John Williams,"$3,786,000",CLE,1994
Danny Ferry,"$3,543,000",CLE,1994
Brad Daugherty,"$3,541,000",CLE,1994
Mark Price,"$2,850,000",CLE,1994
Larry Nance,"$2,840,000",CLE,1994
Gerald Wilkins,"$2,278,000",CLE,1994
John Battle,"$1,120,000",CLE,1994
Tyrone Hill,"$1,075,000",CLE,1994
Terrell Brandon,"$840,000",CLE,1994
Chris Mills,"$650,000",CLE,1994
Gerald Madkins,"$475,000",CLE,1994
Bobby Phills,"$313,000",CLE,1994
Jay Guidinger,"$250,000",CLE,1994
Sedric Toney,"$150,000",CLE,1994
Totals,"$23,711,000",CLE,1994
Danny Ferry,"$4,042,000",CLE,1995
Brad Daugherty,"$3,800,000",CLE,1995
John Williams,"$3,786,000",CLE,1995
Mark Price,"$3,200,000",CLE,1995
Tyrone Hill,"$2,820,000",CLE,1995
Gerald Wilkins,"$2,478,000",CLE,1995
Michael Cage,"$1,635,000",CLE,1995
Bobby Phills,"$1,458,000",CLE,1995
John Battle,"$1,330,000",CLE,1995
Terrell Brandon,"$997,000",CLE,1995
Chris Mills,"$845,000",CLE,1995
Tony Campbell,"$650,000",CLE,1995
Gerald Madkins,"$615,000",CLE,1995
Greg Dreiling,"$150,000",CLE,1995
Gary Alexander,"$150,000",CLE,1995
Steve Colter,"$150,000",CLE,1995
Totals,"$28,106,000",CLE,1995
Brad Daugherty,"$4,700,000",CLE,1996
Danny Ferry,"$4,643,000",CLE,1996
Tyrone Hill,"$3,425,000",CLE,1996
Dan Majerle,"$3,100,000",CLE,1996
Michael Cage,"$2,126,000",CLE,1996
Harold Miner,"$1,733,000",CLE,1996
Bobby Phills,"$1,658,000",CLE,1996
John Battle,"$1,540,000",CLE,1996
Terrell Brandon,"$1,155,000",CLE,1996
Chris Mills,"$1,040,000",CLE,1996
Bob Sura,"$752,000",CLE,1996
Antonio Lang,"$423,000",CLE,1996
John Crotty,"$350,000",CLE,1996
Joe Courtney,"$225,000",CLE,1996
Steve Colter,"$225,000",CLE,1996
Donny Marshall,"$200,000",CLE,1996
John Amaechi,"$200,000",CLE,1996
Gerald Madkins,"$200,000",CLE,1996
Totals,"$27,695,000",CLE,1996
Danny Ferry,"$4,643,000",CLE,1997
Tyrone Hill,"$3,480,000",CLE,1997
Mark West,"$2,000,000",CLE,1997
Bobby Phills,"$1,808,000",CLE,1997
Terrell Brandon,"$1,312,000",CLE,1997
Chris Mills,"$1,235,000",CLE,1997
Vitaly Potapenko,"$1,068,000",CLE,1997
Bob Sura,"$864,000",CLE,1997
Zydrunas Ilgauskas,"$720,000",CLE,1997
Antonio Lang,"$520,000",CLE,1997
Donny Marshall,"$450,000",CLE,1997
Shawnelle Scott,"$300,000",CLE,1997
Carl Thomas,"$247,500",CLE,1997
Reggie Geary,"$220,000",CLE,1997
Totals,"$18,867,500",CLE,1997
Shawn Kemp,"$8,600,000",CLE,1998
Danny Ferry,"$4,000,000",CLE,1998
Wesley Person,"$3,500,000",CLE,1998
Greg Graham,"$1,540,000",CLE,1998
Tony Dumas,"$1,330,000",CLE,1998
Vitaly Potapenko,"$1,228,560",CLE,1998
Derek Anderson,"$1,107,240",CLE,1998
Henry James,"$1,000,000",CLE,1998
Bob Sura,"$976,920",CLE,1998
Brevin Knight,"$949,320",CLE,1998
Zydrunas Ilgauskas,"$828,000",CLE,1998
Donny Marshall,"$540,000",CLE,1998
Shawnelle Scott,"$500,000",CLE,1998
Mitchell Butler,"$272,250",CLE,1998
Cedric Henderson,"$250,000",CLE,1998
Jerome Allen,"$35,000",CLE,1998
Adrian Caldwell,"$20,000",CLE,1998
Totals,"$26,677,290",CLE,1998
Shawn Kemp,"$9,740,000",CLE,1999
Wesley Person,"$4,200,000",CLE,1999
Danny Ferry,"$4,000,000",CLE,1999
Bob Sura,"$3,133,000",CLE,1999
Andrew DeClercq,"$1,440,000",CLE,1999
Derek Anderson,"$1,273,000",CLE,1999
Brevin Knight,"$1,092,000",CLE,1999
Johnny Newman,"$1,000,000",CLE,1999
Zydrunas Ilgauskas,"$936,000",CLE,1999
Corie Blount,"$537,500",CLE,1999
Mitchell Butler,"$537,500",CLE,1999
Earl Boykins,"$287,500",CLE,1999
Ryan Stack,"$287,500",CLE,1999
Cedric Henderson,"$250,000",CLE,1999
Totals,"$28,714,000",CLE,1999
Shawn Kemp,"$10,780,000",CLE,2000
Zydrunas Ilgauskas,"$9,000,000",CLE,2000
Wesley Person,"$4,900,000",CLE,2000
Danny Ferry,"$4,000,000",CLE,2000
Bob Sura,"$3,760,000",CLE,2000
Lamond Murray,"$3,000,000",CLE,2000
Cedric Henderson,"$2,400,000",CLE,2000
Mark Bryant,"$2,000,000",CLE,2000
Andre Miller,"$1,682,280",CLE,2000
Andrew DeClercq,"$1,680,000",CLE,2000
Trajan Langdon,"$1,394,280",CLE,2000
Brevin Knight,"$1,234,080",CLE,2000
Ryan Stack,"$385,000",CLE,2000
Benoit Benjamin,"$123,529",CLE,2000
A.J. Bramlett,"$118,974",CLE,2000
Mark Hendrickson,"$62,764",CLE,2000
Kornel David,"$27,059",CLE,2000
Totals,"$46,547,966",CLE,2000
Zydrunas Ilgauskas,"$10,130,000",CLE,2001
Wesley Person,"$5,600,000",CLE,2001
Chris Gatling,"$5,550,000",CLE,2001
Brevin Knight,"$4,250,000",CLE,2001
Lamond Murray,"$3,380,000",CLE,2001
Cedric Henderson,"$2,700,000",CLE,2001
Bimbo Coles,"$2,250,000",CLE,2001
Robert Traylor,"$2,203,080",CLE,2001
Mark Bryant,"$2,200,000",CLE,2001
J.R. Reid,"$2,200,000",CLE,2001
Clarence Weatherspoon,"$2,100,000",CLE,2001
Chris Mihm,"$1,923,600",CLE,2001
Andre Miller,"$1,808,400",CLE,2001
Trajan Langdon,"$1,500,120",CLE,2001
Matt Harpring,"$1,244,880",CLE,2001
Michael Hawkins,"$423,500",CLE,2001
Gary Grant,"$316,969",CLE,2001
Totals,"$49,780,549",CLE,2001
Zydrunas Ilgauskas,"$11,250,000",CLE,2002
Tyrone Hill,"$6,600,000",CLE,2002
Wesley Person,"$6,300,000",CLE,2002
Lamond Murray,"$3,750,000",CLE,2002
Bimbo Coles,"$2,200,000",CLE,2002
Chris Mihm,"$2,067,960",CLE,2002
Michael Doleac,"$2,000,856",CLE,2002
Bryant Stith,"$2,000,000",CLE,2002
Andre Miller,"$1,934,520",CLE,2002
DeSagana Diop,"$1,842,480",CLE,2002
Trajan Langdon,"$1,604,880",CLE,2002
Ricky Davis,"$1,496,400",CLE,2002
Brian Skinner,"$1,483,461",CLE,2002
Jumaine Jones,"$786,600",CLE,2002
Jeff Trepagnier,"$332,817",CLE,2002
Totals,"$45,649,974",CLE,2002
Zydrunas Ilgauskas,"$12,375,000",CLE,2003
Tyrone Hill,"$6,600,000",CLE,2003
Nick Anderson,"$6,101,906",CLE,2003
Ricky Davis,"$4,546,000",CLE,2003
Michael Stewart,"$4,160,000",CLE,2003
Darius Miles,"$3,267,960",CLE,2003
Bimbo Coles,"$2,400,000",CLE,2003
