PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%,year,shot_type
Kyle Lowry,TOR,28.0,7,7,30.1,12,31,38.7,53.2,11.7,3,12,25.0,18.4,9,19,47.4,2014,open
Caron Butler,OKC,34.0,18,15,29.1,10,30,33.3,45.0,10.7,3,11,27.3,18.4,7,19,36.8,2014,open
Chandler Parsons,HOU,25.0,6,6,29.6,13,29,44.8,56.9,9.2,6,9,66.7,20.4,7,20,35.0,2014,open
Nene,WAS,31.0,10,9,22.3,12,29,41.4,41.4,22.3,12,29,41.4,0.0,0,0,-,2014,open
Mike Conley,MEM,26.0,7,6,28.9,12,28,42.9,42.9,19.6,12,19,63.2,9.3,0,9,0.0,2014,open
Monta Ellis,DAL,28.0,7,7,23.0,5,28,17.9,19.6,14.8,4,18,22.2,8.2,1,10,10.0,2014,open
Marco Belinelli,SAS,28.0,23,17,28.7,13,27,48.1,57.4,19.1,8,18,44.4,9.6,5,9,55.6,2014,open
Rashard Lewis,MIA,34.0,18,13,32.1,10,27,37.0,53.7,3.6,1,3,33.3,28.6,9,24,37.5,2014,open
Matt Barnes,LAC,34.0,13,13,25.7,14,26,53.8,73.1,4.0,4,4,100,21.8,10,22,45.5,2014,open
Devin Harris,DAL,31.0,7,7,41.3,13,26,50.0,59.6,22.2,8,14,57.1,19.0,5,12,41.7,2014,open
Dirk Nowitzki,DAL,36.0,7,5,20.6,12,26,46.2,46.2,17.5,12,22,54.5,3.2,0,4,0.0,2014,open
Norris Cole,MIA,25.0,20,14,34.2,11,25,44.0,54.0,16.4,6,12,50.0,17.8,5,13,38.5,2014,open
D.J. Augustin,CHI,26.0,5,5,39.7,7,25,28.0,40.0,12.7,1,8,12.5,27.0,6,17,35.3,2014,open
C.J. Watson,IND,30.0,19,14,27.6,13,24,54.2,68.8,14.9,6,13,46.2,12.6,7,11,63.6,2014,open
Marcin Gortat,WAS,30.0,11,7,21.4,12,24,50.0,50.0,21.4,12,24,50.0,0.0,0,0,-,2014,open
Klay Thompson,GSW,24.0,7,7,24.0,13,23,56.5,71.7,8.3,6,8,75.0,15.6,7,15,46.7,2014,open
Kyle Korver,ATL,33.0,7,7,35.4,8,23,34.8,50.0,1.5,1,1,100,33.8,7,22,31.8,2014,open
Mirza Teletovic,BKN,28.0,12,11,28.8,6,23,26.1,37.0,2.5,1,2,50.0,26.3,5,21,23.8,2014,open
Boris Diaw,SAS,32.0,23,14,15.0,11,22,50.0,52.3,10.9,10,16,62.5,4.1,1,6,16.7,2014,open
Mike Miller,MEM,34.0,7,6,56.4,7,22,31.8,47.7,15.4,0,6,0.0,41.0,7,16,43.8,2014,open
Vince Carter,DAL,37.0,7,6,30.8,10,20,50.0,65.0,9.2,4,6,66.7,21.5,6,14,42.9,2014,open
Paul Millsap,ATL,29.0,7,7,21.7,9,20,45.0,50.0,16.3,7,15,46.7,5.4,2,5,40.0,2014,open
Derek Fisher,OKC,39.0,19,13,28.2,8,20,40.0,45.0,12.7,6,9,66.7,15.5,2,11,18.2,2014,open
Jose Calderon,DAL,32.0,7,7,30.8,8,20,40.0,47.5,16.9,5,11,45.5,13.8,3,9,33.3,2014,open
Zach Randolph,MEM,32.0,6,6,21.1,8,19,42.1,42.1,21.1,8,19,42.1,0.0,0,0,-,2014,open
Kirk Hinrich,CHI,33.0,5,5,35.8,7,19,36.8,44.7,18.9,4,10,40.0,17.0,3,9,33.3,2014,open
Terrence Ross,TOR,23.0,7,7,43.2,6,19,31.6,42.1,11.4,2,5,40.0,31.8,4,14,28.6,2014,open
Marc Gasol,MEM,29.0,7,7,16.7,9,18,50.0,50.0,16.7,9,18,50.0,0.0,0,0,-,2014,open
Mario Chalmers,MIA,28.0,20,12,17.1,8,18,44.4,55.6,7.6,4,8,50.0,9.5,4,10,40.0,2014,open
DeMar DeRozan,TOR,24.0,7,6,15.8,7,18,38.9,38.9,12.3,7,14,50.0,3.5,0,4,0.0,2014,open
Kemba Walker,CHA,24.0,4,4,32.1,10,17,58.8,73.5,17.0,5,9,55.6,15.1,5,8,62.5,2014,open
Mo Williams,POR,31.0,8,8,30.4,8,17,47.1,55.9,17.9,5,10,50.0,12.5,3,7,42.9,2014,open
Andre Iguodala,GSW,30.0,7,6,28.8,8,17,47.1,55.9,16.9,5,10,50.0,11.9,3,7,42.9,2014,open
Mike Scott,ATL,25.0,7,4,30.4,6,17,35.3,50.0,7.1,1,4,25.0,23.2,5,13,38.5,2014,open
Kevin Garnett,BKN,38.0,12,8,26.2,12,16,75.0,75.0,26.2,12,16,75.0,0.0,0,0,-,2014,open
Patrick Patterson,TOR,25.0,7,7,35.6,9,16,56.3,65.6,20.0,6,9,66.7,15.6,3,7,42.9,2014,open
Carlos Boozer,CHI,32.0,5,5,40.0,8,16,50.0,50.0,40.0,8,16,50.0,0.0,0,0,-,2014,open
Alan Anderson,BKN,31.0,12,9,27.1,8,16,50.0,62.5,8.5,4,5,80.0,18.6,4,11,36.4,2014,open
Marcus Thornton,BKN,27.0,10,8,31.4,8,16,50.0,56.3,17.6,6,9,66.7,13.7,2,7,28.6,2014,open
Roy Hibbert,IND,27.0,19,10,12.2,7,16,43.8,43.8,12.2,7,16,43.8,0.0,0,0,-,2014,open
Greivis Vasquez,TOR,27.0,7,7,26.2,6,16,37.5,56.3,4.9,0,3,0.0,21.3,6,13,46.2,2014,open
Udonis Haslem,MIA,34.0,16,12,50.0,6,16,37.5,37.5,50.0,6,16,37.5,0.0,0,0,-,2014,open
Jeremy Lin,HOU,25.0,6,6,28.1,5,16,31.3,37.5,10.5,3,6,50.0,17.5,2,10,20.0,2014,open
Tony Allen,MEM,32.0,7,6,23.8,11,15,73.3,73.3,20.6,11,13,84.6,3.2,0,2,0.0,2014,open
DeMarre Carroll,ATL,27.0,7,7,32.6,9,15,60.0,73.3,13.0,5,6,83.3,19.6,4,9,44.4,2014,open
Shaun Livingston,BKN,28.0,12,8,18.5,8,15,53.3,53.3,18.5,8,15,53.3,0.0,0,0,-,2014,open
Shelvin Mack,ATL,24.0,7,7,33.3,7,15,46.7,56.7,15.6,4,7,57.1,17.8,3,8,37.5,2014,open
Mike Dunleavy,CHI,33.0,5,5,28.8,7,15,46.7,60.0,11.5,3,6,50.0,17.3,4,9,44.4,2014,open
Jeremy Lamb,OKC,22.0,11,8,36.6,6,15,40.0,43.3,19.5,5,8,62.5,17.1,1,7,14.3,2014,open
Lou Williams,ATL,27.0,7,6,30.4,7,14,50.0,60.7,13.0,4,6,66.7,17.4,3,8,37.5,2014,open
Gary Neal,CHA,29.0,4,4,28.0,4,14,28.6,39.3,8.0,1,4,25.0,20.0,3,10,30.0,2014,open
Robin Lopez,POR,26.0,11,7,16.3,7,13,53.8,53.8,16.3,7,13,53.8,0.0,0,0,-,2014,open
Thabo Sefolosha,OKC,30.0,15,11,24.5,6,13,46.2,57.7,9.4,3,5,60.0,15.1,3,8,37.5,2014,open
Patrick Beverley,HOU,25.0,6,6,28.3,5,13,38.5,46.2,8.7,3,4,75.0,19.6,2,9,22.2,2014,open
Pero Antic,ATL,31.0,7,5,34.2,2,13,15.4,19.2,2.6,1,1,100,31.6,1,12,8.3,2014,open
Harrison Barnes,GSW,22.0,7,5,26.1,5,12,41.7,45.8,17.4,4,8,50.0,8.7,1,4,25.0,2014,open
Josh McRoberts,CHA,27.0,4,4,34.4,4,11,36.4,50.0,12.5,1,4,25.0,21.9,3,7,42.9,2014,open
Danny Granger,LAC,31.0,13,8,32.4,4,11,36.4,50.0,8.8,1,3,33.3,23.5,3,8,37.5,2014,open
Jimmy Butler,CHI,24.0,5,5,21.2,4,11,36.4,40.9,7.7,3,4,75.0,13.5,1,7,14.3,2014,open
Martell Webster,WAS,27.0,11,9,28.2,3,11,27.3,27.3,10.3,3,4,75.0,17.9,0,7,0.0,2014,open
Draymond Green,GSW,24.0,7,5,20.0,2,11,18.2,22.7,5.5,1,3,33.3,14.5,1,8,12.5,2014,open
David Lee,GSW,31.0,7,5,16.1,9,10,90.0,90.0,16.1,9,10,90.0,0.0,0,0,-,2014,open
Tiago Splitter,SAS,29.0,23,7,11.2,6,10,60.0,60.0,11.2,6,10,60.0,0.0,0,0,-,2014,open
Marreese Speights,GSW,26.0,7,6,29.4,5,10,50.0,50.0,29.4,5,10,50.0,0.0,0,0,-,2014,open
Courtney Lee,MEM,28.0,7,7,18.5,5,10,50.0,50.0,16.7,5,9,55.6,1.9,0,1,0.0,2014,open
Jordan Crawford,GSW,25.0,6,6,30.3,2,10,20.0,25.0,15.2,1,5,20.0,15.2,1,5,20.0,2014,open
Glen Davis,LAC,28.0,13,7,25.7,6,9,66.7,66.7,25.7,6,9,66.7,0.0,0,0,-,2014,open
Evan Turner,IND,25.0,12,6,27.3,5,9,55.6,55.6,27.3,5,9,55.6,0.0,0,0,-,2014,open
James Jones,MIA,33.0,15,5,23.1,5,9,55.6,77.8,5.1,1,2,50.0,17.9,4,7,57.1,2014,open
Taj Gibson,CHI,29.0,5,4,17.3,5,9,55.6,55.6,17.3,5,9,55.6,0.0,0,0,-,2014,open
Cory Joseph,SAS,22.0,17,9,25.7,3,9,33.3,33.3,20.0,3,7,42.9,5.7,0,2,0.0,2014,open
Dwight Howard,HOU,28.0,6,4,8.6,8,8,100.0,100.0,8.6,8,8,100,0.0,0,0,-,2014,open
Kendrick Perkins,OKC,29.0,19,7,20.0,3,8,37.5,37.5,20.0,3,8,37.5,0.0,0,0,-,2014,open
Shane Battier,MIA,35.0,16,7,30.8,3,8,37.5,50.0,7.7,1,2,50.0,23.1,2,6,33.3,2014,open
Luke Ridnour,CHA,33.0,4,4,61.5,2,8,25.0,31.3,23.1,1,3,33.3,38.5,1,5,20.0,2014,open
Amir Johnson,TOR,27.0,7,5,14.3,5,7,71.4,71.4,14.3,5,7,71.4,0.0,0,0,-,2014,open
Aron Baynes,SAS,27.0,14,5,31.8,4,7,57.1,57.1,27.3,4,6,66.7,4.5,0,1,0.0,2014,open
Gerald Henderson,CHA,26.0,4,4,19.4,3,7,42.9,42.9,13.9,3,5,60.0,5.6,0,2,0.0,2014,open
Dorell Wright,POR,28.0,8,4,41.2,3,7,42.9,57.1,11.8,1,2,50.0,29.4,2,5,40.0,2014,open
Beno Udrih,MEM,31.0,7,4,15.6,3,7,42.9,42.9,13.3,3,6,50.0,2.2,0,1,0.0,2014,open
Al Jefferson,CHA,29.0,3,2,13.7,3,7,42.9,42.9,13.7,3,7,42.9,0.0,0,0,-,2014,open
Shawn Marion,DAL,36.0,7,6,12.5,2,7,28.6,28.6,7.1,2,4,50.0,5.4,0,3,0.0,2014,open
Jared Dudley,LAC,28.0,7,4,63.6,2,7,28.6,42.9,27.3,0,3,0.0,36.4,2,4,50.0,2014,open
DeAndre Jordan,LAC,25.0,13,5,9.8,6,6,100.0,100.0,9.8,6,6,100,0.0,0,0,-,2014,open
Jonas Valanciunas,TOR,22.0,7,5,12.8,4,6,66.7,66.7,12.8,4,6,66.7,0.0,0,0,-,2014,open
Jermaine O'Neal,GSW,35.0,7,3,20.0,4,6,66.7,66.7,20.0,4,6,66.7,0.0,0,0,-,2014,open
Perry Jones III,OKC,22.0,11,4,35.3,4,6,66.7,83.3,17.6,2,3,66.7,17.6,2,3,66.7,2014,open
Trevor Booker,WAS,26.0,9,5,23.1,4,6,66.7,66.7,23.1,4,6,66.7,0.0,0,0,-,2014,open
Chris Andersen,MIA,35.0,18,5,12.2,4,6,66.7,66.7,12.2,4,6,66.7,0.0,0,0,-,2014,open
Will Barton,POR,23.0,7,4,17.6,3,6,50.0,75.0,2.9,0,1,0.0,14.7,3,5,60.0,2014,open
Andre Miller,WAS,38.0,11,5,17.1,3,6,50.0,58.3,11.4,2,4,50.0,5.7,1,2,50.0,2014,open
Andray Blatche,BKN,27.0,12,5,11.5,2,6,33.3,33.3,11.5,2,6,33.3,0.0,0,0,-,2014,open
John Salmons,TOR,34.0,6,6,37.5,1,6,16.7,25.0,6.3,0,1,0.0,31.3,1,5,20.0,2014,open
DeJuan Blair,DAL,25.0,6,4,20.0,4,5,80.0,80.0,20.0,4,5,80.0,0.0,0,0,-,2014,open
Steven Adams,OKC,20.0,18,4,11.6,3,5,60.0,60.0,11.6,3,5,60.0,0.0,0,0,-,2014,open
Chris Copeland,IND,30.0,12,4,20.0,3,5,60.0,80.0,8.0,1,2,50.0,12.0,2,3,66.7,2014,open
Omer Asik,HOU,27.0,6,3,19.2,3,5,60.0,60.0,19.2,3,5,60.0,0.0,0,0,-,2014,open
Chris Douglas-Roberts,CHA,27.0,4,3,33.3,2,5,40.0,50.0,6.7,1,1,100,26.7,1,4,25.0,2014,open
Drew Gooden,WAS,32.0,10,3,13.2,2,5,40.0,40.0,7.9,2,3,66.7,5.3,0,2,0.0,2014,open
Elton Brand,ATL,35.0,7,4,41.7,1,5,20.0,20.0,41.7,1,5,20.0,0.0,0,0,-,2014,open
Hedo Turkoglu,LAC,35.0,5,2,30.8,3,4,75.0,100.0,15.4,1,2,50.0,15.4,2,2,100,2014,open
Thomas Robinson,POR,23.0,11,3,14.3,3,4,75.0,75.0,14.3,3,4,75.0,0.0,0,0,-,2014,open
Matt Bonner,SAS,34.0,22,4,20.0,3,4,75.0,75.0,20.0,3,4,75.0,0.0,0,0,-,2014,open
Troy Daniels,HOU,22.0,4,3,26.7,2,4,50.0,75.0,0.0,0,0,-,26.7,2,4,50.0,2014,open
Terrence Jones,HOU,22.0,6,4,12.5,2,4,50.0,50.0,12.5,2,4,50.0,0.0,0,0,-,2014,open
Al Harrington,WAS,34.0,7,3,26.7,1,4,25.0,25.0,13.3,1,2,50.0,13.3,0,2,0.0,2014,open
Nick Collison,OKC,33.0,17,3,12.5,2,3,66.7,66.7,12.5,2,3,66.7,0.0,0,0,-,2014,open
Brandan Wright,DAL,26.0,6,3,16.7,2,3,66.7,66.7,16.7,2,3,66.7,0.0,0,0,-,2014,open
Jae Crowder,DAL,23.0,7,3,18.8,2,3,66.7,83.3,12.5,1,2,50.0,6.3,1,1,100,2014,open
Michael Beasley,MIA,25.0,4,1,37.5,2,3,66.7,66.7,37.5,2,3,66.7,0.0,0,0,-,2014,open
Tony Snell,CHI,22.0,5,1,33.3,1,3,33.3,33.3,11.1,1,1,100,22.2,0,2,0.0,2014,open
Toney Douglas,MIA,28.0,10,3,37.5,1,3,33.3,50.0,12.5,0,1,0.0,25.0,1,2,50.0,2014,open
Willie Green,LAC,32.0,5,2,60.0,1,3,33.3,50.0,0.0,0,0,-,60.0,1,3,33.3,2014,open
Otto Porter Jr.,WAS,21.0,3,3,100.0,1,3,33.3,33.3,66.7,1,2,50.0,33.3,0,1,0.0,2014,open
Rasual Butler,IND,35.0,11,2,20.0,1,3,33.3,50.0,0.0,0,0,-,20.0,1,3,33.3,2014,open
Jon Leuer,MEM,25.0,3,2,42.9,1,3,33.3,33.3,42.9,1,3,33.3,0.0,0,0,-,2014,open
Tayshaun Prince,MEM,34.0,7,1,12.0,1,3,33.3,33.3,12.0,1,3,33.3,0.0,0,0,-,2014,open
Donald Sloan,IND,26.0,4,2,42.9,0,3,0.0,0.0,0.0,0,0,-,42.9,0,3,0.0,2014,open
Steve Blake,GSW,34.0,6,3,25.0,0,3,0.0,0.0,8.3,0,1,0.0,16.7,0,2,0.0,2014,open
Mason Plumlee,BKN,24.0,10,2,18.2,2,2,100.0,100.0,18.2,2,2,100,0.0,0,0,-,2014,open
Kosta Koufos,MEM,25.0,7,2,14.3,2,2,100.0,100.0,14.3,2,2,100,0.0,0,0,-,2014,open
Andrei Kirilenko,BKN,33.0,10,2,16.7,1,2,50.0,50.0,16.7,1,2,50.0,0.0,0,0,-,2014,open
CJ McCollum,POR,22.0,6,2,18.2,1,2,50.0,50.0,9.1,1,1,100,9.1,0,1,0.0,2014,open
Joakim Noah,CHI,29.0,5,1,5.3,1,2,50.0,50.0,5.3,1,2,50.0,0.0,0,0,-,2014,open
Cartier Martin,ATL,29.0,3,2,66.7,1,2,50.0,50.0,66.7,1,2,50.0,0.0,0,0,-,2014,open
Chuck Hayes,TOR,31.0,5,2,25.0,0,2,0.0,0.0,25.0,0,2,0.0,0.0,0,0,-,2014,open
Francisco Garcia,HOU,32.0,2,1,33.3,0,2,0.0,0.0,0.0,0,0,-,33.3,0,2,0.0,2014,open
Meyers Leonard,POR,22.0,4,1,100.0,0,2,0.0,0.0,100.0,0,2,0.0,0.0,0,0,-,2014,open
James Johnson,MEM,27.0,3,2,16.7,0,2,0.0,0.0,8.3,0,1,0.0,8.3,0,1,0.0,2014,open
Jeff Ayres,SAS,27.0,17,2,15.4,0,2,0.0,0.0,15.4,0,2,0.0,0.0,0,0,-,2014,open
Reggie Bullock,LAC,23.0,2,1,100.0,1,1,100.0,100.0,100.0,1,1,100,0.0,0,0,-,2014,open
Dennis Schroder,ATL,20.0,2,1,50.0,1,1,100.0,150.0,0.0,0,0,-,50.0,1,1,100,2014,open
Michael Kidd-Gilchrist,CHA,20.0,4,1,5.0,1,1,100.0,100.0,5.0,1,1,100,0.0,0,0,-,2014,open
Bismack Biyombo,CHA,21.0,3,1,20.0,1,1,100.0,100.0,20.0,1,1,100,0.0,0,0,-,2014,open
Earl Watson,POR,35.0,4,1,100.0,0,1,0.0,0.0,0.0,0,0,-,100.0,0,1,0.0,2014,open
Shane Larkin,DAL,21.0,2,1,50.0,0,1,0.0,0.0,0.0,0,0,-,50.0,0,1,0.0,2014,open
Wayne Ellington,DAL,26.0,2,1,16.7,0,1,0.0,0.0,0.0,0,0,-,16.7,0,1,0.0,2014,open
Samuel Dalembert,DAL,34.0,7,1,5.6,0,1,0.0,0.0,5.6,0,1,0.0,0.0,0,0,-,2014,open
Andre Roberson,OKC,22.0,2,1,50.0,0,1,0.0,0.0,50.0,0,1,0.0,0.0,0,0,-,2014,open
Mike Muscala,ATL,22.0,2,1,50.0,0,1,0.0,0.0,50.0,0,1,0.0,0.0,0,0,-,2014,open
Austin Daye,SAS,26.0,1,1,50.0,0,1,0.0,0.0,50.0,0,1,0.0,0.0,0,0,-,2014,open
Steve Novak,TOR,31.0,4,1,33.3,0,1,0.0,0.0,0.0,0,0,-,33.3,0,1,0.0,2014,open
Hilton Armstrong,GSW,29.0,7,1,12.5,0,1,0.0,0.0,0.0,0,0,-,12.5,0,1,0.0,2014,open
Jamaal Franklin,MEM,22.0,2,1,50.0,0,1,0.0,0.0,50.0,0,1,0.0,0.0,0,0,-,2014,open
Lavoy Allen,IND,25.0,4,1,25.0,0,1,0.0,0.0,25.0,0,1,0.0,0.0,0,0,-,2014,open
Kevin Durant,OKC,25.0,19,19,52.9,95,218,43.6,47.0,38.3,80,158,50.6,14.6,15,60,25.0,2014,tight
Russell Westbrook,OKC,25.0,19,19,40.7,72,156,46.2,48.4,32.6,65,125,52.0,8.1,7,31,22.6,2014,tight
Dwyane Wade,MIA,32.0,20,20,49.1,66,132,50.0,50.4,48.0,65,129,50.4,1.1,1,3,33.3,2014,tight
LeBron James,MIA,29.0,20,20,35.0,72,116,62.1,63.8,31.7,68,105,64.8,3.3,4,11,36.4,2014,tight
Tony Parker,SAS,32.0,23,21,33.1,58,110,52.7,53.6,32.2,56,107,52.3,0.9,2,3,66.7,2014,tight
LaMarcus Aldridge,POR,28.0,11,11,44.4,52,108,48.1,48.6,43.6,51,106,48.1,0.8,1,2,50.0,2014,tight
Paul George,IND,24.0,19,19,35.8,49,107,45.8,50.9,26.1,38,78,48.7,9.7,11,29,37.9,2014,tight
Tim Duncan,SAS,38.0,23,23,34.2,60,90,66.7,66.7,34.2,60,90,66.7,0.0,0,0,-,2014,tight
DeMar DeRozan,TOR,24.0,7,7,64.0,27,73,37.0,40.4,55.3,22,63,34.9,8.8,5,10,50.0,2014,tight
David West,IND,33.0,19,17,30.6,37,72,51.4,51.4,30.2,37,71,52.1,0.4,0,1,0.0,2014,tight
Kawhi Leonard,SAS,23.0,23,22,30.3,41,70,58.6,59.3,29.0,40,67,59.7,1.3,1,3,33.3,2014,tight
Dirk Nowitzki,DAL,36.0,7,7,55.6,27,70,38.6,38.6,53.2,27,67,40.3,2.4,0,3,0.0,2014,tight
Joe Johnson,BKN,33.0,12,12,37.1,39,66,59.1,61.4,32.0,36,57,63.2,5.1,3,9,33.3,2014,tight
Chris Paul,LAC,29.0,13,13,34.6,29,66,43.9,48.5,27.7,23,53,43.4,6.8,6,13,46.2,2014,tight
Damian Lillard,POR,23.0,11,11,37.0,30,64,46.9,50.0,28.3,26,49,53.1,8.7,4,15,26.7,2014,tight
Blake Griffin,LAC,25.0,13,13,28.3,33,63,52.4,52.4,27.8,33,62,53.2,0.4,0,1,0.0,2014,tight
John Wall,WAS,23.0,11,11,40.1,23,63,36.5,38.1,35.7,21,56,37.5,4.5,2,7,28.6,2014,tight
Manu Ginobili,SAS,36.0,23,22,26.4,26,60,43.3,45.8,22.0,23,50,46.0,4.4,3,10,30.0,2014,tight
Reggie Jackson,OKC,24.0,19,18,38.0,33,57,57.9,59.6,35.3,31,53,58.5,2.7,2,4,50.0,2014,tight
Chris Bosh,MIA,30.0,20,19,25.3,32,57,56.1,57.9,22.2,30,50,60.0,3.1,2,7,28.6,2014,tight
Jamal Crawford,LAC,34.0,13,13,35.2,21,57,36.8,44.7,20.4,12,33,36.4,14.8,9,24,37.5,2014,tight
James Harden,HOU,24.0,6,6,45.9,21,56,37.5,40.2,32.8,18,40,45.0,13.1,3,16,18.8,2014,tight
Lance Stephenson,IND,23.0,19,18,24.2,25,50,50.0,52.0,21.7,23,45,51.1,2.4,2,5,40.0,2014,tight
Bradley Beal,WAS,21.0,11,11,29.9,19,50,38.0,40.0,25.7,17,43,39.5,4.2,2,7,28.6,2014,tight
George Hill,IND,28.0,19,17,29.9,25,49,51.0,54.1,26.8,22,44,50.0,3.0,3,5,60.0,2014,tight
Shaun Livingston,BKN,28.0,12,11,59.3,28,48,58.3,59.4,58.0,27,47,57.4,1.2,1,1,100,2014,tight
Marcin Gortat,WAS,30.0,11,11,42.9,26,48,54.2,54.2,42.9,26,48,54.2,0.0,0,0,-,2014,tight
Marc Gasol,MEM,29.0,7,7,43.5,19,47,40.4,40.4,43.5,19,47,40.4,0.0,0,0,-,2014,tight
Paul Pierce,BKN,36.0,12,12,34.9,26,44,59.1,63.6,25.4,22,32,68.8,9.5,4,12,33.3,2014,tight
Boris Diaw,SAS,32.0,23,19,29.9,25,44,56.8,56.8,29.9,25,44,56.8,0.0,0,0,-,2014,tight
Roy Hibbert,IND,27.0,19,17,33.6,22,44,50.0,50.0,33.6,22,44,50.0,0.0,0,0,-,2014,tight
Danny Green,SAS,27.0,23,18,29.3,18,44,40.9,51.1,14.0,9,21,42.9,15.3,9,23,39.1,2014,tight
Nicolas Batum,POR,25.0,11,10,30.0,19,42,45.2,50.0,22.1,15,31,48.4,7.9,4,11,36.4,2014,tight
Deron Williams,BKN,30.0,12,12,28.9,18,41,43.9,48.8,23.9,14,34,41.2,4.9,4,7,57.1,2014,tight
Dwight Howard,HOU,28.0,6,6,43.0,20,40,50.0,50.0,43.0,20,40,50.0,0.0,0,0,-,2014,tight
Klay Thompson,GSW,24.0,7,7,41.7,16,40,40.0,45.0,28.1,12,27,44.4,13.5,4,13,30.8,2014,tight
Monta Ellis,DAL,28.0,7,7,32.0,19,39,48.7,48.7,30.3,19,37,51.4,1.6,0,2,0.0,2014,tight
Ray Allen,MIA,38.0,20,19,28.1,15,39,38.5,44.9,17.3,10,24,41.7,10.8,5,15,33.3,2014,tight
Tiago Splitter,SAS,29.0,23,18,42.7,28,38,73.7,73.7,42.7,28,38,73.7,0.0,0,0,-,2014,tight
Kyle Lowry,TOR,28.0,7,7,36.9,16,38,42.1,44.7,27.2,14,28,50.0,9.7,2,10,20.0,2014,tight
Stephen Curry,GSW,26.0,7,7,33.3,15,37,40.5,44.6,18.9,12,21,57.1,14.4,3,16,18.8,2014,tight
Serge Ibaka,OKC,24.0,17,15,25.4,26,36,72.2,72.2,23.9,26,34,76.5,1.4,0,2,0.0,2014,tight
Mario Chalmers,MIA,28.0,20,15,34.3,16,36,44.4,50.0,28.6,12,30,40.0,5.7,4,6,66.7,2014,tight
Wesley Matthews,POR,27.0,11,11,27.7,16,36,44.4,47.2,22.3,14,29,48.3,5.4,2,7,28.6,2014,tight
Zach Randolph,MEM,32.0,6,6,36.7,18,33,54.5,54.5,36.7,18,33,54.5,0.0,0,0,-,2014,tight
Vince Carter,DAL,37.0,7,7,49.2,16,32,50.0,57.8,33.8,11,22,50.0,15.4,5,10,50.0,2014,tight
Patty Mills,SAS,25.0,23,18,23.5,14,32,43.8,51.6,14.7,9,20,45.0,8.8,5,12,41.7,2014,tight
Nene,WAS,31.0,10,10,23.8,17,31,54.8,54.8,23.8,17,31,54.8,0.0,0,0,-,2014,tight
Paul Millsap,ATL,29.0,7,7,33.7,15,31,48.4,48.4,31.5,15,29,51.7,2.2,0,2,0.0,2014,tight
Derek Fisher,OKC,39.0,19,13,43.7,9,31,29.0,37.1,21.1,4,15,26.7,22.5,5,16,31.3,2014,tight
Mike Conley,MEM,26.0,7,7,30.9,16,30,53.3,53.3,29.9,16,29,55.2,1.0,0,1,0.0,2014,tight
JJ Redick,LAC,30.0,13,12,23.3,11,30,36.7,38.3,17.8,10,23,43.5,5.4,1,7,14.3,2014,tight
Caron Butler,OKC,34.0,18,16,29.1,8,30,26.7,28.3,20.4,7,21,33.3,8.7,1,9,11.1,2014,tight
Chandler Parsons,HOU,25.0,6,6,29.6,17,29,58.6,63.8,24.5,14,24,58.3,5.1,3,5,60.0,2014,tight
Matt Barnes,LAC,34.0,13,12,27.7,16,28,57.1,58.9,23.8,15,24,62.5,4.0,1,4,25.0,2014,tight
Kevin Garnett,BKN,38.0,12,11,45.9,14,28,50.0,50.0,45.9,14,28,50.0,0.0,0,0,-,2014,tight
Marco Belinelli,SAS,28.0,23,13,29.8,13,28,46.4,50.0,24.5,11,23,47.8,5.3,2,5,40.0,2014,tight
Jose Calderon,DAL,32.0,7,7,41.5,16,27,59.3,66.7,30.8,12,20,60.0,10.8,4,7,57.1,2014,tight
Andray Blatche,BKN,27.0,12,10,51.9,15,27,55.6,55.6,50.0,15,26,57.7,1.9,0,1,0.0,2014,tight
Robin Lopez,POR,26.0,11,10,33.8,15,27,55.6,55.6,33.8,15,27,55.6,0.0,0,0,-,2014,tight
C.J. Watson,IND,30.0,19,15,31.0,12,27,44.4,51.9,25.3,8,22,36.4,5.7,4,5,80.0,2014,tight
Luis Scola,IND,34.0,18,13,24.3,17,25,68.0,68.0,24.3,17,25,68.0,0.0,0,0,-,2014,tight
Trevor Ariza,WAS,28.0,11,9,24.0,12,25,48.0,52.0,20.2,10,21,47.6,3.8,2,4,50.0,2014,tight
Gary Neal,CHA,29.0,4,4,50.0,11,25,44.0,46.0,44.0,10,22,45.5,6.0,1,3,33.3,2014,tight
Rashard Lewis,MIA,34.0,18,14,29.8,9,25,36.0,42.0,13.1,6,11,54.5,16.7,3,14,21.4,2014,tight
Taj Gibson,CHI,29.0,5,5,46.2,20,24,83.3,83.3,46.2,20,24,83.3,0.0,0,0,-,2014,tight
Steven Adams,OKC,20.0,18,10,55.8,17,24,70.8,70.8,55.8,17,24,70.8,0.0,0,0,-,2014,tight
Mirza Teletovic,BKN,28.0,12,10,30.0,14,24,58.3,66.7,16.3,10,13,76.9,13.8,4,11,36.4,2014,tight
Kyle Korver,ATL,33.0,7,7,36.9,11,24,45.8,64.6,9.2,2,6,33.3,27.7,9,18,50.0,2014,tight
Alan Anderson,BKN,31.0,12,10,40.7,10,24,41.7,47.9,25.4,7,15,46.7,15.3,3,9,33.3,2014,tight
